label	text	
surprise	For my 40th birthday, my wife planned a trip. I didn't know where we were going until we got on the plane and they announced that we'd be landing in Seattle. I thought the surprises were over, but when we got to the place we were staying, I opened the door, and there stood one of my very best friends, who I hadn't seen in years, because she moved to Iceland. I was ....	
surprise	when my friend bought me a present because it was my birthday.	
surprise	We could get a discount rate on our insurance repayments. We had an issue that the premiums went up and we were able to negotiate a lesser rate all because we and the marketer were cooperative.	
surprise	I felt ... when I got my exam results and found out id passed my year	
surprise	I was asked to be the best man at a wedding of a friend I did not consider myself close with. I had not talked to him in more than a year, but he said I was one of his best friends. I had never even met the bride.	
surprise	A close friend told me she was pregnant after years of trying	
surprise	My sister told me she was pregnant	
surprise	My boyfriend ... me with a necklace from my favourite brand and his mum bought me a present as well. It was not for a special occasion they did it randomly.	
surprise	I felt ... when my boyfriend cheated on me	
surprise	I felt ... when I was working as an intern for one company and that company's competitor reached out to me to offer me a full time position with that company.	
surprise	my friend came out as gay to me	
surprise	I felt ... when i was hit head-on by a semi-truck in sophomore year of high school. This ... me because he randomly swerved out of his lane into into mine, which is why he hit me.	
surprise	i got offered a job that i felt like i was unqualified for and had only applied to on the very small chance that i would get it.	
surprise	I was fired, because i did not have much warning or reason to suspect it, and I had been at the company for almost 10 years.	
surprise	When I had a surprise birthday party because I wasn’t expecting it	
surprise	I had a surprise party	
surprise	I felt ... when my wife arranged a surprise party on my birthday	
surprise	my youtube channel received a lot of views and subscribers all at once	
surprise	I felt ... when my boyfriend at the time, who was/still is a cadet at the United States Military Academy, came to visit me at college. I had no idea that he was coming to visit me. He had just recently finished basic training, and our only form of communication for the past 6 weeks had been through letters. He had been in contact with my roommate and had planned with her how he was going to ... me. My roommate told me we were going to dinner, so I got all dressed up, and she ended up driving me to the airport, where my boyfriend and I were reunited after two long months. Although we are no longer together, it was honestly one of the greatest moments of my life!	
surprise	when my manager called me to tell me I got the job.	
surprise	I felt ... when I learnt how to cook a new dish and I got it on the first trial	
surprise	I felt ... when I got a graduation gift from my parents.	
surprise	My sisters boyfriend at the time, told me he loved me instead of my sister.	
surprise	my friend told me she was pregnant.	
surprise	I felt ... when my supervisor offered me a part time position following my term.	
surprise	I was nominated for President for a student organization I'm a part of.	
surprise	My partner became pregnant in 2004.	
surprise	I felt ... when my father brought home a birthday cake for my mother’s birthday. The cake was beautifully decorated and looked aesthetically pleasing.	
surprise	I had a music lesson and my teacher gave me a very kind compliment at the end.	
surprise	I was proposed to. Even thought I had thought about it some time before maybe a few months. I was on holiday and was not expecting it at all, it was a huge ....	
surprise	My football team won	
surprise	I felt ... when my best friend gave me a little kitten as a birthday gift.	
surprise	I felt ... when i discovered i was pregnant after thinking i was infertile after i had had breast cancer and due to my chemo etc, also because i have another medical condition which is one of the biggest causes of infertility	
surprise	I felt ... when the last date I had resulted in a relationship. I did not expect it however I was very happy and ... it went as well as it did as we are now very happy.	
surprise	when my husband sent me flowers to me.	
surprise	My partner proposed to me	
surprise	I felt ... when my Fiance proposed to me on vacation.	
surprise	I felt ... when my mother gave me a kitten for my birthday without me knowing	
surprise	I felt ... when my boyfriend's mother gave me an envelope and when I opened it it was an invitation to her grandsons christening and I was ... as I didn't think I would be invited as I only met him a few times.	
surprise	I went to pick up my daughter from her grandma's house and there was company over	
surprise	A time o felt ... is when my mom and friends planned a ... bday party for my 17th bday.	
surprise	I found out a puppy was available for adoption.	
surprise	I felt ... when my ex-boyfriend broke up with me. We'd been having a lot of arguments and I'd been debating whether or not to break up with him but had decided to stick it out. He called to talk and I thought we were going to have a difficult conversation, but I was really ... when he broke up with me. I hadn't expected him to do that.	
surprise	I won  gift card at work	
surprise	When my friend came to visit after 2.5 years of not seeing her and I had no idea she was coming!	
surprise	I felt ... when my fiance's mother sent me flowers just beacuse.	
surprise	my grandpa got a brain injury by falling down the stairs	
surprise	I got gifted a Pandora bracelet	
surprise	I got a phone call saying i got a job i interviewed for.	
surprise	When one of my investment doubled	
surprise	I felt ... when I went back to a city I had once lived in for 11 years, Montreal (Canada). When I had left the city 23 years ago, I was in love with the city. When I returned for the first time two weeks ago, I felt ... that I no longer felt that way. I, as a matter of fact, hated every minute I was in the city. Both me and the city had changed.	
surprise	I was travelling on a bus when it knocked over a pedestrian	
surprise	I felt ... when my parents gave me my Christmas gift they had kept hidden ever since my cousin sent it over.	
surprise	I felt ... when I passed my English GCSE with an A as I had failed all prior ones before	
surprise	got rejected from first college choice	
surprise	I was shopping when I suddenly ran into my dad and his new girlfriend who I hadn't met	
surprise	I got a job offer from a law firm for a position in accounts payable with a salary of $54,000 per year.  I had left my last job several months ago and that job paid just over $40,000 per year.  I was looking to make at least that much at a new job, but preferably (and realistically) somewhere in the $43,000 - $46,000 range.  When I got the call from my recruiter, who I was working, telling me that the company wanted to hire me and offered me a salary of $54,000 per year, I was extremely ....	
surprise	I felt ... when my parents threw me a surprise party.	
surprise	my friends asked me to be maid of honour	
surprise	I was a child and my parents ... my sister and I with a golden retriever puppy	
surprise	i felt ... when i was gifted my first car by my parent on my 18th birthday, it was like a dream to me , cause i never expected it, Didnt see it coming	
surprise	The new house that I moved into at university did not look like the pictures (in a bad way)	
surprise	I had a poutine last night that didn't look good but was delicious.	
surprise	I felt ... for my birthday when my sister got me this purse that I wouldn't have picked for myself but I liked it very much! My sister usually doesn't give that great of gifts so it's nice when she gets me things that I like and I can use.	
surprise	I felt ... when I found out that my brother was moving out.	
surprise	My boyfriend kicked my door in and beat me up	
surprise	i felt ... when i had an unexpected birthday party thrown for me because i rarely get to celebrate it.	
surprise	I felt ... when I had won the first woman's greco roman style wrestling match in my countries province. I was not told before hand that the tournament I was wrestling at was going to be the first to offer this style of wrestling to women. I was just the first match that was up and I won.	
surprise	I felt ... when I got a first class result in my degree	
surprise	I lost three dress sizes without dieting over a few months	
surprise	My hubby bought my favorite dress last week.	
surprise	I received positive feedback at work from a member of the public. I work in the emergency services and the public tend to be very critical of my role. I was therefore ... to be thought of positively and thanked for the job I had done.	
surprise	I felt ... when my friend bought me a copy of Zootopia during a trip to the mall. We were just looking around, and I had expressed that I loved the movie, and expressed sadness that I could not purchase it. A few minutes later, another friend came up to me and told me to go find her. I did, and she gave the bagged copy of Zootopia. I was ... because she didn't express any intent to purchase it for me beforehand.	
surprise	i got a laptop for christmas	
surprise	I found $20 on the ground while walking	
surprise	my RMT told me that she was pregnant even though she's said that she wasn't plannign on having kids!	
surprise	I felt ... when my girlfriend bought ne a present for no reason	
surprise	I was given a helping hand financially with something	
surprise	When my fiancée said yes to marry me	
surprise	I read that someone prominent in my workplace announced he was leaving.	
surprise	we got fined by the HOA	
surprise	I was laid off due to Covid	
surprise	I felt ... when, during a routine performance review with my boss in which I didn't expect to receive any change to my compensation, he told me I was getting a 19% raise because they discovered they'd been underpaying me for 2 years.	
surprise	i felt ... when my sister threw me a party my 16th birthday.	
surprise	I was ... when my friend told me she had slept with a friends brother who happened to be engaged. It was very ... to me as the person in question who was engaged did not seem like the type and acted like a very wholesome person.	
surprise	when I found out I ended my last semester of college with a 4.0 GPA.	
surprise	i felt ... when a guy said hes interested in me and wants a relationship because this doesn't tend to happen to me often especially since i gained a bunch of weight recently	
surprise	my mom took me to my favorite smoothie place without telling me	
surprise	I was whisked away for a suprise birthday trip	
surprise	I thought I wouldn't have birthday celebration because of covid but my friends ... me with an outside birthday party (I had no idea)	
surprise	i found out we would be in level 4 lockdown	
surprise	I felt ... when I got a prize for an event I didn't expect	
surprise	got dumped by an ex girlfriend	
surprise	my favourite football team won against a better team	
surprise	I got stood up on a date	
surprise	I was ... when I was hired for my job 6 months ago. I'm a recent graduate that had no relevant experience and was concerned how my job prospects were looking. Even without any experience the company still took a chance with me and things have been going great ever since.	
surprise	My friend got married	
surprise	I had my hours cut at work because the company was struggling financially	
surprise	I found the perfect man for me, and the more time goes on, the more I realized he was the best person for me. Every day is a ....	
surprise	my husband proposed on my birthday	
surprise	I felt ... when I got my undergraduate results.	
surprise	A friend gave me a present I was not expecting	
surprise	i felt ... when my teacher had run in to me after school and had stopped to tell me that he had stumbled upon one of the stories that i had written and said it was one of the best things he had written and said that if i ever wanted someone to read them, he was always there	
surprise	when i received my teaching certificate last week.	
surprise	I wasn't expecting the reaction the other person had.	
surprise	I felt ... when my partner ... me at home while we were long distance while we were both living abroad. We tried to visit each other every other weekend, which included traveling about 8 miles by walking/ using unreliable public transport. We didn't plan to see each other one week, but she ... me at home after a difficult week.	
surprise	A surprise birthday party was planned for me for the first time by new friends I’d just recently met	
surprise	I achieved a first in my university dissertation.	
surprise	I felt ... when I achieved a scholarship award for university providing me with an unconditional offer	
surprise	I felt ... when a job I was already hired for, fired me before I even started working.	
surprise	I found out I was pregnant after having ivf	
surprise	I felt ... when I was on the phone talking to my family on my Birthday and a whole bunch of my friends and family randomly joined the call.	
surprise	Someone ... me with a gift	
surprise	When I got engaged	
surprise	I was given a present	
surprise	I felt ... when I was able to hold hands with and kiss my girlfriend in public and not feel any shame, despite growing up in an extremely homophobic environment.	
surprise	I was thrown a surprise leaving party	
surprise	I passed an exam that I didn't study for	
surprise	My partner ... me with a kitten. We had not discussed getting a pet and it was out of the blue but amazing.	
surprise	I saw a spider in my bathroom	
surprise	I got a bad grade on my ODE exam.	
surprise	i got a ... when i open the door and my mum was standing there as i not seen her for 14 years as she walked out of my life to be with another man and i was ... she would ever get in touch with me again	
surprise	I felt ... when my friends threw me an early birthday party because I was not expecting it at all, especially a month before my birthday.	
surprise	I felt ... when my best friend told me she was moving to Calgary	
surprise	Finding out I was pregnant	
surprise	a close friend at work got a promotion over me	
surprise	I felt ... when my friend visited for my birthday because I thought she was away	
surprise	When my partner and I recently found out we were pregnant again, about 2 months before our daughters first birthday. The feeling was excitement mixed with worry, fear and anxiety. But it was and still is a lovely ... we can’t wait to meet.	
surprise	when I got a shiny Beldum on my 253rd encounter.	
surprise	a lot of my friends showed up for my birthday	
surprise	Partner bought new clothes for me as a gift	
surprise	i felt ... when i won an award that i was not expecting to win.	
surprise	i received an award at work	
surprise	My wife bought me a new football shirt because I wasn’t anticipating recieving it this year	
surprise	I felt ... when i found out my parent's were getting a divorce after a long and successful number of years together. I was so sad and unhappy which made me mentally and emotionally unavailable for a while	
surprise	I felt ... when my dad and his girlfriend told me they were engaged.	
surprise	I fell out of my front door	
surprise	I got into university	
surprise	my mother bought me a car. coming from a low income family, i really did not expect this generosity.	
surprise	I felt ... when my wife organized a surprise birthday party for me. I was just coming back home for work and I had even forgotten. Immediately I came home and opened the door, she had brought all my parents and my close friends waiting for me. It was a real ....	
surprise	I last felt ... when I was told a family member didn't have long life left.	
surprise	I felt ... when I was 14 years old and my Dad returned earlier from a 3 month business trip to pick me up from school. I didn't know he was coming to pick me up and as far as I knew he was stilling working, so it was a very pleasant ....	
surprise	I found $100 on the footpath	
surprise	I won £200 whilst playing an online slot machine with money given to me for free by the website.	
surprise	my husband took me away on a surprise holiday	
surprise	My friend got me the best gift i have ever received out of nowhere.	
surprise	my husband and my daughter came to meet me from work when i thought they were staying at home.	
surprise	I met a friend by chance when I was on holiday	
surprise	Someone bought me a birthday gift	
surprise	I felt ... when my friends and family threw a surprise birthday party for me which I had no idea was going to happen and came as a lovely ....	
surprise	I found out I was pregnant	
surprise	I ran into a friend from out of town	
surprise	I felt ... when I  met   my husband  for the first time	
surprise	When it was my birthday and my boyfriend at the time had secretly planned a surprise birthday party for myself without me knowing .	
surprise	When I got my dog for m birthday	
surprise	someone had a party for me	
surprise	I felt ... when my fiance proposed.	
surprise	my friends gave me a surprise birthday present	
surprise	when i won a £500 john lewis voucher	
surprise	I felt ... when my parents bought me a laptop for my birthday because I didn't expect it as I didn't think they would spend that much on me and I hadn't asked them to.	
surprise	my friends threw me a surprise party	
surprise	Someone crashed into my car	
surprise	when my wife arranged my friends to be at the pub for my birthday	
surprise	I found out I was pregnant because our fertility doctor told us there was only a 15% chance.	
surprise	i scored 2 goals for my team on the weekend	
surprise	I found out from my girlfriend that she was pregnant	
surprise	I won a competition for a custom birthday cake on a radio show. This was something entered as a bit of fun and I was very ... to win as I am typically unlucky and rarely win anything.	
surprise	I was accepted to adopt two pet kittens in a week after having spent so long looking	
surprise	I felt ... when my girlfriend broke up with me because it was very unexpected and came out of nowhere.	
surprise	My dad gave me a car on my birthday.	
surprise	my fiance proposed to me because I wasn't expecting it, he had led me to believe he was going to do it when we were finally able to travel again. But instead, he did it at our home on an ordinary night and had invited my friends over to be there for it who were hiding in the bathroom while it was happening.	
surprise	I felt ... when I found out my cousin has a kid, because to my knowledge none of us knew he was even with someone, he was not married or anything so when we found out he has a child but kept it a secret we were all very ....	
surprise	My now husband asked me to marry him	
surprise	my friend asked me which show I would like to see, I responded, unsure if he would like me choice, and he said he would even take me to watch grass grow if that's what I wanted to see.	
surprise	when my family organised a surprise birthday party for me	
surprise	the first time I went clubbing with friends in my home city	
surprise	When I found out I was pregnant with my first child as he wasn’t planned	
surprise	I found out I was pregnant 1 month after suffering a miscarriage	
surprise	My brother announced his pregnancy with his girlfriend	
surprise	When I discovered that my friend gossip about me	
surprise	i took the high side off my motorcycle	
surprise	I received a huge birthday present	
surprise	I felt ... when I my boyfriend booked for us to go away to see my best friend (who i had not seen in a long time) for my birthday present	
surprise	I felt ... when my best friend said she was moving home.	
surprise	I bought a new vehicle	
surprise	Someone left my team	
surprise	covid19 happened globally	
surprise	I dropped my water bottle on my toe	
surprise	I felt ... few weeks back seeing  a college mate of mine after a very long time.	
surprise	when i found out that i was pregnant because it was unexpected	
surprise	I won a large free bet on a site I had not visited for a long time.	
surprise	when I built my first computer	
surprise	I was proposed to by my partner because I didn’t expect it	
surprise	I bumped into a good friend that I hadn't seen in a long time. This happened in a place I really wouldn't have expected to have seen her.	
surprise	I felt ... when my fiancé proposed to me.	
surprise	winning in bingo that i didnt expect.	
surprise	A colleague acted out of character	
surprise	When my sister shared she was pregnant	
surprise	I won a competition. I was very ... as I don’t normally win anything but I was pleased too	
surprise	When I found I had passed my driving test	
surprise	"""my ex boyfriend messaged me back after 10 years of not speaking. I never expected a response, I was married at the time (unhappily) and i contacted him by just saying """"hi"""". He instantly messaged back with his phone number and we spoke for ages on the telephone. we then went onto re-kindle our romance and are still together 4 years later. it still ... me now as i never expected it"""	
surprise	My son announced his engagement	
surprise	I was noticed and offered a job without applying	
surprise	my husband had booked theatre tickets and a weekend away. picked me up from work with a suitcase packed	
surprise	my friend from a different state came to my birthday party without me knowing	
surprise	I felt ... on my 25th birthday when my girlfriend organised a surprise birthday party for me. I didn't expect it at all and was anticipating a quiet evening.	
surprise	My mum and sibling visited me at college on my birthday	
surprise	the result of the UK referendum re remaining/leaving the EU was announced.  I had voted to remain in the EU, and everyone I worked or socialised with voted the same, so incorrectly assumed that the majority of the UK had voted similiarly.  I was very ... (and disappointed!) when the results came back as leave.	
surprise	I am called about work on a weekend	
surprise	I felt ... when I found out I was going to be an aunt	
surprise	I had a trip booked for me that I didn't know about	
surprise	my friends threw me a surprise birthday party last year.	
surprise	I felt ... when I had a pay out already from prolific.	
surprise	when there was no jobs after graduating college.	
surprise	I felt ... when I received a job offer immediately after graduating college, especially because I had gone through nearly forty interviews and a hundred applications without positive results.	
surprise	I found out I was preganant with my first child.	
surprise	My cat jumped on me in the middle of the night as I was trying to go to sleep	
surprise	I passed my professional work qualificaton	
surprise	When my sister told me she was pregnant.	
surprise	I felt ... when my boyfriend booked me a holiday to Iceland without me knowing.	
surprise	I felt ... when I found out I was pregnant after trying for a baby for several years.	
surprise	I found out we could get funding for fertility treatment	
surprise	I got a message from my colleague about my increment in wages which wasn't expecting due to COVID-19 issues.	
surprise	when i found out someone was preganent	
surprise	Someone took me on holiday on a special occasion	
surprise	WHEN MY LADY GAVE MY A BIRTHDAY PARTY	
surprise	I felt ... when I won a radio contest to have a conversation with my favorite musical artist.	
surprise	When I received my American Fender Telecaster for my 17th birthday.  I'd never expected to ever have a real American made Telecaster in my life, and the sense of ... I felt in that moment was indescribable and incomparable to anything else I've ever felt in my life.	
surprise	My sister-in-law announced she was pregnant the same day my partner made her pregnancy public	
surprise	My friends threw me a secret suprise party	
surprise	My friend told me she was moving to the same city as me	
surprise	Starting a new job in a completely different environment	
surprise	Receiving presents on my 18th birthday	
surprise	a close relative announced that they were moving house to a long distance away	
surprise	I found out I was pregnant with baby number 3	
surprise	my workplace gave me a very generous gift of money unknowingly	
surprise	I felt ... when I won a small amount of money on a lottery ticket. It wasn't a huge amount of money, but I had never won anything before.	
surprise	My boyfriend proposed to me in one of our favourite places!	
surprise	I feel ... when I got offered a job for next year after completing my degree	
surprise	I felt ... when I got promoted at my working place	
surprise	I gave birth to a baby boy	
surprise	my sister got married	
surprise	a person let me down on a task they had promised to do. It ... me as they are usually very reliable	
surprise	When I found out I was pregnant.	
surprise	I got a grade B on my science GCSE	
surprise	I felt ... when I found out I was pregnant	
surprise	When I won on a scratch card	
surprise	when she slapped me	
surprise	A friend managed to catch one of my emu and put it in the trailer	
surprise	I ... when my dad planned a trip to Italy for me and my sister.	
surprise	i realised my mum was having an affair with my dad	
surprise	I felt ... when I noticed my grandmother bearing the same name with my wife, the day I first introduced my wife to my mother, my mother introduced herself to my wife with her full name not even knowing that she's bearing same name with my wife	
surprise	my daughter told me she was pregnant	
surprise	I tested positive for covid-19.	
surprise	My partner announced she was pregnant, after many years of miscarriages this ... me because we both thought it would never happen for us.	
surprise	my wife was pregnant for the first time, this really was a big ... because we were trying to have a baby for long time, visiting many doctors and neraly giving up hope, however when my wife was preganant for the first time I was ... and so happy.	
surprise	I felt ... when I found out I was pregnant with my daughter	
surprise	My daughter won a full ride scholarship	
surprise	one of my best friends came to a girlguiding meeting unexpectedly after I hadn't seen her for a couple of months	
surprise	When I picked up my dog as puppy, I couldn't be more ... how much I would love him.	
surprise	I got pregnant with my son	
surprise	I got accepted in a job that I applied for	
surprise	my husbands head blew up	
surprise	someone I considered a friend tried to embarass me at a party in front of everyone. It was completely out of character and I was shocked when she tried to do it.	
surprise	My best friend ... me for morning cuddles	
surprise	I got offered a new job	
surprise	I felt ... when I found out I lost the mirror cover on car.	
surprise	when my boyfriend finished work on time	
surprise	Birthday party had been arranged	
surprise	I went to a restaurant expecting a work meeting and it was a party my colleagues thrown for me	
surprise	my dad told me his net worth, which suggested that he has enough to retire, despite his insistence to work multiple more years	
surprise	my partner brought me a special gift	
surprise	I felt ... when I won an award at school	
surprise	when i found out that my wife was going to be having my child	
surprise	my boyfriend ... me with a handwritten note	
surprise	I got offered my current job. I didn't think I had the experience for it so was really pleasantly ... when I was offered it	
surprise	I turned 21. Biggest birthday effort was made for me.	
surprise	I felt ... when I found out two of my friends had ended their relationship.	
surprise	when I found out me and my wife were expecting our first child naturally after being told IVF would be best.	
surprise	Crazy golf is not my thing, but since Im not posh enough for GlenEagles , it's all i can do. Im rubbish at it. Anyway.. everyone else had had their go and scored 2-3 points.. on my turn, the ball literally stopped on the edge of the hole. Just as I was about to pick up the ball, a gust of wind blew it in. hole in one. Everyone surprised. totes amazeballs. I still lost the game tho, see ? told you I was rubbish .. :-)	
surprise	As I was entering a romantic relationship with a coworker I had known for 10 years. I discovered that the persona they presented at work had hidden or mislead about important elements of who they were. A pleasant ... in this case.	
surprise	I saw someone unexpected	
surprise	When I met a celebrity	
surprise	I lost my purse.	
surprise	my uncle had an argument with my cousin	
surprise	Patient accepted elaborated treatment plan easily	
surprise	I heard that my daughter had diagnosed type diabetes	
surprise	I got accepted to a masters program	
surprise	I found out I had heart disease	
surprise	a coworker scared me	
surprise	my friend responded with a slightly negative joke towards me.	
surprise	I was elected as a student union officer	
surprise	My cat did so well on his first overnight trip away from home.	
surprise	I got a dog for my birthday	
surprise	"""A friend sent me a package of Chinese tea in the mail for """"no reason"""""""	
surprise	I have been dating someone online for a couple of years, and we finally got the chance to meet in person last week. It didn't go well at all, and I was very ... by how he over reacted to a very minor thing that I said, and our relationship crumbled in a matter of minutes. I still don't fully understand what happened!	
surprise	I felt ... when I went to Wrestlemania for the first time a few years ago and had The Rock have his music hit and come out to the electricity of the crowd. Felt like a kid all over again.	
surprise	I was woken up by an earthquake in my area early in the morning. It was the first time I had experienced an earthquake, it wasn't very intense but the feeling was extremely confusing and ... at the same time, especially since I had just woken up and was trying to comprehend the shaking all around and the sound of the earth.	
surprise	my optometrist told me my tear film breaks apart immediately and it should last ten seconds.	
surprise	i felt ... whit a new anime	
surprise	I felt ... when I was offered an entrance scholarship of $1000 for college.  I was not expecting this because I did not think I deserve any scholarships.	
surprise	I realised how much more money I could have saved if I transferred my savings to a higher interest rate account	
surprise	I received a letter approving a visa application to migrate to Canada which was almost impossible to get from a middle eastern country	
surprise	I was gifted a large amount of money	
surprise	my offer on commercial lease was accepted because i didn't it would.	
surprise	I got invited to the prom by my crush	
surprise	I found out that two of my best friends started dating	
surprise	I felt ... when I joined a zoom call and found my webcam on.	
surprise	When I found out someone I went to school with was homosexual I very .... Especially as for years at school he was dating the same girl, who was quite pretty and a lot of the other boys were jealous of. He married her and had 2 kids with her. None of us had any idea he was gay. She asked him for years if he was gay and it took until he was 30 to finally come out. Total .... !!	
surprise	My wife gifted me a new car for my birthday	
surprise	I felt ... when I was diagnosed with leukaemia with no prior symptoms.	
surprise	I felt ... when my partner who was driving lost control of the car on a roundabout in wet conditions. We spun and bumped into the curb and a post which luckily stopped us from toppling over. it all happened so suddenly.	
surprise	When the person on the drive thru in front of me paid for my drinks	
surprise	ronaldo transferred to MUFC	
surprise	I felt ... when my sister told me she was pregnant with her third baby, because I didn't realise she was trying for another baby.	
surprise	I had a phone call to say someone was seriously unwell	
surprise	I got into my chosen university	
surprise	my parents ... me to go for dinner	
surprise	I was ... when I came home and found out I had won a raffle.	
surprise	my boyfriend ... me with a trip away for the weekend.	
surprise	I felt ... when my friend bought me a bracelet	
surprise	on my birthday party	
surprise	when I got accepted into my college course	
surprise	Finding out I was pregnant with twins	
surprise	My partner got me a personalised video greeting for my birthday from someone famous I like.	
surprise	my husband found out he had a half brother	
surprise	I felt ... when my ex boyfriend still bought me a birthday gift.	
surprise	My parents woke me up during a school morning and told me we were going off to see a movie instead, as we had all been looking forward to it and wanted a break.	
surprise	my theater professor called on me to perform our exercise	
surprise	I was asking advice from a mentor about how to deal with a person we both knew and were close with (and who was my boss). The mentor suggested that I do some soul searching and essentially questioned whether I should even keep that job	
surprise	I felt ... when I got my birthday presents because I wasn’t expecting them	
surprise	I felt ... when I found out my girlfriend felt ill	
surprise	My new partners parents arrived at the house unexpectedly.	
surprise	i found out i was pregnant	
surprise	I felt ... when I was out one day picking up trash in the park and a woman around my age came up to me and was so excited to see what I was doing, she asked for my phone number and said maybe we could hang out sometime and get our kids to hang out. I was ... because no one had ever been that excited about something I was doing, and as an adult I'd never had a stranger ask for my number and want to be my friend so randomly like that.	
surprise	my wife bought me a car on my birthday	
surprise	I felt ... when I took my driving test for the first time. I knew I was a good driver and had practiced very hard for it, but when the actual driving test came, it was like I forgot everything I had learned for the past half year. One small mistake led to the next and the next until I ultimately failed and then proceeded to feel really bad about my driving skills. A month later when I took the test again, I passed with flying colors.	
surprise	when I saw my teacher on an aeroplane	
surprise	I felt ... when I found a turkey on sale for only 15 dollars	
surprise	My parents visited me all the way from our home country	
surprise	my boss initially refused my leave of absence multiple times even though I had been asking for one for weeks, and then suddenly responded to my email to start taking it the next day.	
surprise	I found out my best friend was also dating a woman	
surprise	Our mortgage renewal went to plan and in our favour	
surprise	Myhusband ... me with a trip to Dubai	
surprise	We recently purchased a guinea pig for my daughter as a reward for getting straight A's for the entire year. A few weeks after we got home we discovered that the guinea pig was very pregnant. A few days later we woke up to 3 extra guinea pigs. We were all VERY ...!	
surprise	I felt ... when I got a car for my 16th birthday	
surprise	a relative of mine had sent me some money. I checked my bank account and saw they had sent me money which I was not expecting	
surprise	When I found a tenner on the floor last month	
surprise	I felt really ... when I discovered my friend was pregnant. She has a disability and always said she wasn't sure if she could have children. I was so ... when she told me I actually spat out my drink!	
surprise	I got a new job	
surprise	when my girlfriend visited me unexpectedly overseas	
surprise	I felt ... because my boyfriend got me a gift out of nowhere	
surprise	When I left a job and the gifts I received	
surprise	someone named their kid after me	
surprise	we were chosen to rent the house we currently now live in, out of several applicants	
surprise	I got the job!	
surprise	My dog passed away	
surprise	My partner brought me flowers	
surprise	I got a new job	
surprise	I felt ... when my partner put their arms around me at a concert and started to dance with me to a song we listen to.	
surprise	I was purposed to after only a year relationship	
surprise	I felt ... when I was sitting on my balcony on the fifth floor and when I looked beside me there was a squirrel that had climbed up the side of the building. I felt ... because I had never seen a squirrel up so high and he was so calm l, he didn't run away when I got up and went inside to grab some nuts for him, he wasn't even scared and I had never experienced it before.	
surprise	My boyfriend got me an Apple Watch for my birthday	
surprise	My best friend told me she was pregnant	
surprise	I found out that I had received an unexpected windfall due to an inheritance from a will belonging to a great aunt.	
surprise	My teen age son wasn't in his bed after bedtime	
surprise	A hummingbird suddenly appeared.	
surprise	I got a new job that I had really wanted but doubted I would be offered.	
surprise	when there was a plot twist in Game of Thrones	
surprise	when I found out I was related to someone very famous.	
surprise	I felt ... when the person I have had interest from a long time, that i lost touch with came back into my life and confessed the same feelings	
surprise	I got a payrise at work and a promotion	
surprise	last night when there were unexpected guests when I arrived for a family dinner.	
surprise	My boyfriend turned up with a starbucks	
surprise	Offered a job straight away	
surprise	I received a money cheque.	
surprise	I felt ... when a little while ago I learned that college was not how I thought it seemed or would be based on the little things teachers and movies told us, which I know shouldn't have been so shocking but I was still shocked on how I would do online courses during the pandemic.	
surprise	My brother came out to us	
surprise	my sister travelled to New Zealand to ... me whilst travelling. I had not seen her for over 6 months and was not expecting her to arrive in Auckland.	
surprise	i got a promotion	
surprise	I was praised at work for a successful task	
surprise	I felt ... when I found out a close friend had introduced her children to a guy she has been dating for a few weeks.	
surprise	I felt ... when I opened up prolific to see that there were so many studies to do because usually when I log on to look for studies, I can't find very many to participate in and today I saw around 20 and I also felt excited to see all these studies and make a little bit of money participating in them	
surprise	I won money on the lotto	
surprise	I had a win on the premium bonds	
surprise	My friend told me she had just bought a new house, and I was the first person she had told.	
surprise	i found out about a house sale	
surprise	I ran into a mother of another boy my 10 year son knew at nursery to find her child was now living as a girl	
surprise	When I met my niece at how small she was.	
surprise	I got a great too good to go bag	
surprise	when my dad announced that he had a new girlfriend	
surprise	i was given extra money in my pay packet	
surprise	I was ... when my loved one was diagnosed with cancer.	
surprise	I had been told my son was a girl and I thought he was a girl until the moment he was born.	
surprise	having arranged installation of a new boiler with a date of 18th November, I received a call to say it would be installed next Saturday, 6th November	
surprise	I was offered a promotion at work without any conversations or interviews previously	
surprise	Getting my job with the pay scale I am on	
surprise	I came to Canada and applied for few jobs and landed with one in the very first month	
surprise	I felt ... when my husband ... me and flew to Portugal to meet me on holiday and propose	
surprise	I felt ... when the US borders opened again for UK travellers	
surprise	I managed to travel internationally alone without any issues or problems	
surprise	I saw a whale shark when snorkelling.	
surprise	I found out my best friend at Uni was from the same Village in Nigeria as me	
surprise	when I got promoted at work, despite only having been employed there for a year.	
surprise	Someone crashed into my car	
surprise	My father came out of retirement to accept a job in a remote location of Canada	
surprise	My partner (at the time) told me that he decided he was fully gay (not bisexual as he had previously told me) and wanted to end our relationship.	
surprise	found out I didn't get a promotion	
surprise	i got asked to be part of my sister in laws wedding as i wasn't particularly close to her at the time, nor was I married to her brother yet.	
surprise	I felt ... when my long distance friend gave me a phone call because we hadn’t spoke in months	
surprise	we were moving house and I found an old music promotional poster. I listed it onto an online auction website and it sold for £3000, I couldn't believe it!	
surprise	When I discovered my grandparents were coming to visit me as for the last 6 years they have stressed they never had any intention of coming to visit me	
surprise	I got promoted.	
surprise	My best friend visited from NB	
surprise	Last night I was ... I could smell smoke in my basement	
